Method,Model,Class,Precision,Recall,F1-Score,Accuracy,Balanced Accuracy,ROC-AUC
SMOTE,Naive Bayes,22,0.34234234234234234,1.0,0.5100671140939598,0.4173262972735268,0.5336953702150695,
SMOTE,Naive Bayes,23,0.0,0.0,0.0,0.4173262972735268,0.5336953702150695,
SMOTE,Naive Bayes,24,0.0,0.0,0.0,0.4173262972735268,0.5336953702150695,
SMOTE,Naive Bayes,25,0.0,0.0,0.0,0.4173262972735268,0.5336953702150695,
SMOTE,Naive Bayes,26,0.057971014492753624,0.14814814814814814,0.08333333333333333,0.4173262972735268,0.5336953702150695,
SMOTE,Naive Bayes,27,0.009615384615384616,0.125,0.017857142857142856,0.4173262972735268,0.5336953702150695,
SMOTE,Naive Bayes,28,0.014285714285714285,0.3333333333333333,0.0273972602739726,0.4173262972735268,0.5336953702150695,
SMOTE,Naive Bayes,29,0.0,0.0,0.0,0.4173262972735268,0.5336953702150695,
SMOTE,AdaBoost,0,0.9632352941176471,0.10916666666666666,0.19610778443113772,0.198182351216652,0.2020910724156993,
SMOTE,AdaBoost,1,0.0,0.0,0.0,0.198182351216652,0.2020910724156993,
SMOTE,AdaBoost,2,0.3333333333333333,1.0,0.5,0.198182351216652,0.2020910724156993,
SMOTE,AdaBoost,3,0.0,0.0,0.0,0.198182351216652,0.2020910724156993,
SMOTE,AdaBoost,4,1.0,0.4129353233830846,0.5845070422535211,0.198182351216652,0.2020910724156993,
SMOTE,AdaBoost,5,0.25443037974683547,1.0,0.4056508577194753,0.198182351216652,0.2020910724156993,
SMOTE,AdaBoost,6,0.049974760222110046,0.9850746268656716,0.09512370886380014,0.198182351216652,0.2020910724156993,
SMOTE,AdaBoost,7,0.0,0.0,0.0,0.198182351216652,0.2020910724156993,
SMOTE,AdaBoost,8,0.0,0.0,0.0,0.198182351216652,0.2020910724156993,
SMOTE,AdaBoost,9,0.0,0.0,0.0,0.198182351216652,0.2020910724156993,
SMOTE,AdaBoost,10,0.0,0.0,0.0,0.198182351216652,0.2020910724156993,
SMOTE,AdaBoost,11,0.0,0.0,0.0,0.198182351216652,0.2020910724156993,
SMOTE,AdaBoost,12,0.0,0.0,0.0,0.198182351216652,0.2020910724156993,
SMOTE,AdaBoost,13,0.0,0.0,0.0,0.198182351216652,0.2020910724156993,
SMOTE,AdaBoost,14,0.0,0.0,0.0,0.198182351216652,0.2020910724156993,
SMOTE,AdaBoost,15,1.0,1.0,1.0,0.198182351216652,0.2020910724156993,
SMOTE,AdaBoost,16,0.0,0.0,0.0,0.198182351216652,0.2020910724156993,
SMOTE,AdaBoost,17,0.0,0.0,0.0,0.198182351216652,0.2020910724156993,
SMOTE,AdaBoost,18,0.0,0.0,0.0,0.198182351216652,0.2020910724156993,
SMOTE,AdaBoost,19,1.0,1.0,1.0,0.198182351216652,0.2020910724156993,
SMOTE,AdaBoost,20,0.0,0.0,0.0,0.198182351216652,0.2020910724156993,
SMOTE,AdaBoost,21,0.0,0.0,0.0,0.198182351216652,0.2020910724156993,
SMOTE,AdaBoost,22,0.0,0.0,0.0,0.198182351216652,0.2020910724156993,
SMOTE,AdaBoost,23,0.0,0.0,0.0,0.198182351216652,0.2020910724156993,
SMOTE,AdaBoost,24,0.0,0.0,0.0,0.198182351216652,0.2020910724156993,
SMOTE,AdaBoost,25,0.0,0.0,0.0,0.198182351216652,0.2020910724156993,
SMOTE,AdaBoost,26,0.0,0.0,0.0,0.198182351216652,0.2020910724156993,
SMOTE,AdaBoost,27,0.0,0.0,0.0,0.198182351216652,0.2020910724156993,
SMOTE,AdaBoost,28,0.0,0.0,0.0,0.198182351216652,0.2020910724156993,
SMOTE,AdaBoost,29,0.012953367875647668,0.5555555555555556,0.02531645569620253,0.198182351216652,0.2020910724156993,
SMOTE,Extra Trees,0,0.9949685534591195,0.98875,0.9918495297805643,0.969803576663735,0.916311148625374,
SMOTE,Extra Trees,1,0.9554455445544554,0.9601990049751243,0.9578163771712159,0.969803576663735,0.916311148625374,
SMOTE,Extra Trees,2,0.9696969696969697,0.9552238805970149,0.9624060150375939,0.969803576663735,0.916311148625374,
SMOTE,Extra Trees,3,1.0,0.9850746268656716,0.9924812030075187,0.969803576663735,0.916311148625374,
SMOTE,Extra Trees,4,1.0,0.9800995024875622,0.9899497487437185,0.969803576663735,0.916311148625374,
SMOTE,Extra Trees,5,1.0,1.0,1.0,0.969803576663735,0.916311148625374,
SMOTE,Extra Trees,6,0.7961165048543689,0.8159203980099502,0.8058968058968059,0.969803576663735,0.916311148625374,
SMOTE,Extra Trees,7,1.0,1.0,1.0,0.969803576663735,0.916311148625374,
SMOTE,Extra Trees,8,0.9067599067599068,0.970074812967581,0.9373493975903614,0.969803576663735,0.916311148625374,
SMOTE,Extra Trees,9,0.9901477832512315,1.0,0.995049504950495,0.969803576663735,0.916311148625374,
SMOTE,Extra Trees,10,0.8229166666666666,0.7860696517412935,0.8040712468193384,0.969803576663735,0.916311148625374,
SMOTE,Extra Trees,11,1.0,0.9900497512437811,0.995,0.969803576663735,0.916311148625374,
SMOTE,Extra Trees,12,0.9751243781094527,0.9751243781094527,0.9751243781094527,0.969803576663735,0.916311148625374,
SMOTE,Extra Trees,13,0.9282051282051282,0.9526315789473684,0.9402597402597402,0.969803576663735,0.916311148625374,
SMOTE,Extra Trees,14,0.9289340101522843,0.9104477611940298,0.9195979899497487,0.969803576663735,0.916311148625374,
SMOTE,Extra Trees,15,1.0,1.0,1.0,0.969803576663735,0.916311148625374,
