Method,Model,Class,Precision,Recall,F1-Score,Accuracy,Balanced Accuracy,ROC-AUC
DCGAN,Decision Tree,15,0.1691542288557214,0.1691542288557214,0.1691542288557214,0.1703562527488638,0.09481806310418793,
DCGAN,Decision Tree,16,0.155,0.15422885572139303,0.1546134663341646,0.1703562527488638,0.09481806310418793,
DCGAN,Decision Tree,17,0.06666666666666667,0.07142857142857142,0.06896551724137931,0.1703562527488638,0.09481806310418793,
DCGAN,Decision Tree,18,0.16417910447761194,0.16417910447761194,0.16417910447761194,0.1703562527488638,0.09481806310418793,
DCGAN,Decision Tree,19,0.17412935323383086,0.17412935323383086,0.17412935323383086,0.1703562527488638,0.09481806310418793,
DCGAN,Decision Tree,20,0.19900497512437812,0.19900497512437812,0.19900497512437812,0.1703562527488638,0.09481806310418793,
DCGAN,Decision Tree,21,0.1691542288557214,0.1691542288557214,0.1691542288557214,0.1703562527488638,0.09481806310418793,
DCGAN,Decision Tree,22,0.0,0.0,0.0,0.1703562527488638,0.09481806310418793,
DCGAN,Decision Tree,23,0.0,0.0,0.0,0.1703562527488638,0.09481806310418793,
DCGAN,Decision Tree,24,0.0,0.0,0.0,0.1703562527488638,0.09481806310418793,
DCGAN,Decision Tree,25,0.0,0.0,0.0,0.1703562527488638,0.09481806310418793,
DCGAN,Decision Tree,26,0.0,0.0,0.0,0.1703562527488638,0.09481806310418793,
DCGAN,Decision Tree,27,0.0,0.0,0.0,0.1703562527488638,0.09481806310418793,
DCGAN,Decision Tree,28,0.0,0.0,0.0,0.1703562527488638,0.09481806310418793,
DCGAN,Decision Tree,29,0.0,0.0,0.0,0.1703562527488638,0.09481806310418793,
DCGAN,KNN,0,0.4387323943661972,0.25958333333333333,0.3261780104712042,0.1850168596979915,0.11595729757089478,
DCGAN,KNN,1,0.17054263565891473,0.11,0.1337386018237082,0.1850168596979915,0.11595729757089478,
DCGAN,KNN,2,0.13095238095238096,0.16417910447761194,0.1456953642384106,0.1850168596979915,0.11595729757089478,
DCGAN,KNN,3,0.145,0.14427860696517414,0.14463840399002495,0.1850168596979915,0.11595729757089478,
